longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value
-12221,3746,480,25600,3220,9210,3010,108758,5000010
-12221,3746,400,17770,2070,5770,2070,150001,5000010
-12218,3746,400,25290,2930,8310,2580,150001,5000010
-1222,3747,400,29590,3890,9850,3650,99025,5000010
-12218,3747,370,28480,3280,8520,3270,13367,5000010
-12216,3747,440,25810,4370,10060,4140,5397,3417000
-12217,3748,390,24270,4010,11780,4080,59629,3527000
-12216,3747,330,36870,8520,30910,8520,26506,1626000
-12216,3748,360,22380,4790,19490,4570,23769,1573000
-12214,375,460,300,40,130,50,150001,5000010
-12214,3748,360,12100,2360,9810,2390,40039,1489000
-12214,3747,360,20810,4120,19310,3730,37917,1606000
-12212,3748,360,8800,1770,7950,1880,38194,1594000
-12213,3747,250,16300,3530,15460,3710,50893,1734000
-12213,3746,370,15760,3340,13850,3230,25294,1594000
-12213,3746,350,13210,3000,11330,2870,37312,1596000
-12212,3745,380,12760,3140,9550,2870,20096,1557000
-12213,3746,310,22470,5730,17110,5110,32642,1856000
-12213,3747,300,14800,2940,11260,3010,4983,1667000
-12214,3747,370,33730,8150,29090,7050,28868,1566000
-12215,3747,370,18440,3820,16340,4170,27993,1455000
-12215,3747,380,15600,3010,13310,3160,30521,1515000
-12215,3746,300,41980,12440,26780,11470,36712,3086000
-12214,3746,270,55800,20090,41650,17630,24375,1890000
-12215,3747,390,12950,2390,5660,2420,56407,3264000
-12215,3746,420,19950,4120,7940,3740,56234,3796000
-12216,3746,450,20680,3480,8440,3660,6227,4178000
-12216,3745,500,1960,410,760,420,76129,4125000
-12216,3746,320,26630,6610,14030,7330,42667,4102000
-12217,3746,470,23120,3320,10440,2820,9459,5000010
-12219,3746,340,54190,11830,20020,11380,41985,5000010
-12217,3745,330,18280,3960,7660,3780,44531,5000010
-12217,3745,350,10250,2420,3880,2320,51995,5000010
-12218,3745,430,20610,4370,8170,3850,44688,4602000
-12218,3745,370,52570,13600,21280,12640,40,3943000
-12219,3745,180,16360,4140,8530,4390,51032,4646000
-12218,3744,440,22370,3470,9480,3460,82436,5000010
-12219,3744,380,33830,4560,12030,4650,93198,5000010
-12219,3744,390,44020,6180,16160,6310,89955,5000010
-1222,3743,380,36260,5280,13500,5320,73681,5000010
-12221,3744,350,11400,1930,4860,1990,46908,5000010
-1222,3743,400,22230,4120,10500,4170,52421,4445000
-12219,3743,390,23920,4200,9370,4060,66136,4728000
-1222,3743,220,32940,7440,13370,6550,52391,5000010
-12221,3743,330,16060,2540,7270,2710,86963,5000010
-12221,3743,230,57410,10120,18430,8880,57211,5000010
-12223,3742,160,19450,3200,5120,3000,74542,5000010
-12219,3742,470,9320,1670,2950,1160,84375,5000010
-12221,3743,200,9750,1340,3240,1460,97796,5000010
-12221,3742,280,5640,720,1910,790,119666,5000010
-1222,374,370,12960,1940,5400,1920,82782,5000010
-1222,374,300,26120,3380,9800,3240,100481,5000010
-12221,3738,280,45180,5780,14890,5590,113176,5000010
-1222,3735,170,30950,4420,11730,4240,132986,5000010
-12221,3737,340,14760,2170,6130,2230,82883,5000010
-12222,3737,260,4400,2020,3220,2180,51831,3500000
-12222,3736,340,15590,2430,6000,2420,87382,5000010
-12222,374,320,22970,2870,8140,2830,150001,5000010
-12225,3745,340,29990,3650,9270,3690,102811,5000010
-12227,3745,410,8300,1360,3530,1530,63824,5000010
-12224,3743,360,24100,3610,9340,3770,7652,5000010
-12227,3743,330,16010,2230,6290,2150,150001,5000010
-12225,3739,330,3700,420,1530,530,106514,5000010
-12226,3738,280,11030,1640,4150,1540,78633,5000010
-12229,3741,300,63730,8540,21490,7980,106868,5000010
-12246,3751,230,9490,1510,3990,1490,56286,4113000
-12247,375,180,22970,4160,10860,3810,4875,3346000
-12247,375,250,9500,2590,4040,1950,31937,3192000
-12248,3751,220,15640,2780,7610,2700,47578,3185000
-12247,3751,150,49740,7640,22220,7740,67606,3643000
-12244,3752,160,70770,11790,35020,11480,59919,3451000
-12253,375,190,47680,8070,21990,8050,61896,3311000
-12249,3754,150,34560,5450,15270,5350,63256,3680000
-12251,3753,170,15740,2620,6720,2410,72929,3558000
-1225,3751,110,7490,1370,3550,1240,82364,3718000
-12249,375,210,12090,3090,8010,2590,45625,5000000
-12243,3743,170,119990,22490,54670,19890,48405,3543000
-12234,3746,210,17990,2930,5760,2770,7439,5000010
-12238,3734,330,10540,2090,4000,1610,77773,4563000
-12233,3739,520,5730,1020,2320,920,62263,5000010
-12227,3732,370,26070,5340,13460,5070,53951,2777000
-12227,3724,300,27620,5930,15810,5020,51002,3194000
-12238,3718,520,17460,3150,9410,2200,33047,2861000
-11977,3444,240,56520,13130,23120,12940,24717,2953000
-11978,3445,90,18300,3530,15150,2200,42109,4500000
-11979,3445,240,27460,4330,10760,3800,58635,3487000
-11975,3445,260,35780,6770,15040,6180,41375,3950000
-11975,3444,280,10800,2980,5240,2510,18432,3273000
-11976,3444,280,19850,5820,10920,5480,24701,2909000
-11975,3445,60,28640,,14040,6030,55073,2638000
-11978,3448,210,23770,3220,10070,3280,79248,5000010
-11975,345,260,35630,5790,14790,5750,59522,4384000
-11978,3445,230,20770,3060,7050,2560,64744,5000010
-11973,3444,380,17290,,8010,3950,31364,3575000
-11973,3443,350,27030,6540,13830,6310,45278,3404000
-11974,3444,260,42570,10310,18610,9500,34047,2945000
-11972,3443,300,24910,6560,10910,5760,25139,2795000
-11972,3443,270,9840,2990,7770,3130,25694,2750000
-11972,3443,460,13320,3290,7460,3100,36719,3574000
-11972,3443,360,11560,3090,5210,3040,26014,3206000
-11972,3443,330,10280,3770,7530,3560,23454,2438000
-11971,3443,180,11700,3720,6810,3460,21974,2550000
-11971,3442,310,16430,4990,12530,4990,31563,2670000
-11971,3443,470,15720,4170,7900,3840,26429,2792000
-11972,3444,500,32650,5090,12560,4430,63997,5000010
-11971,3444,520,18370,3430,7110,3550,41316,4430000
-1197,3443,370,14620,3060,6780,3220,51545,4184000
-11971,3443,480,24080,5360,10050,4970,35213,4586000
-1197,3443,390,14860,4670,7580,4090,26875,3206000
-1197,3443,520,9770,2890,4120,2720,2125,3000000
-1197,3447,320,37250,5690,13040,5270,77261,5000010
-11972,3447,340,32620,5330,12650,5020,58411,3818000
-11971,3445,350,21830,3630,9880,3510,55922,3844000
-11971,3444,410,22200,3670,9270,3550,53184,3760000
-11972,3444,430,17810,3420,6630,3580,47,2938000
-11972,3444,390,14890,3040,7000,2680,38819,2899000
-11973,3444,480,21140,3900,9730,3670,48021,3511000
-11973,3445,440,22610,3280,7630,2940,67449,4156000
-11974,3444,270,12510,2820,5030,2830,28,3530000
-11974,3445,290,25260,3880,10920,4090,60597,3831000
-11969,3444,410,19890,2710,6660,2690,68406,5000010
-11969,3443,440,24400,4850,10110,4420,4149,4436000
-1197,3443,350,14020,3690,6540,3850,26205,3188000
-11969,3443,430,12570,3110,6710,2630,2875,2806000
-11969,3443,370,28010,4970,11500,4760,58311,3877000
-11968,3444,230,26000,3980,9170,3740,87394,5000010
-11967,3447,350,27000,4220,19950,3830,49757,5000010
-11966,3444,260,27900,4130,10140,3970,65631,5000010
-11966,3443,270,55090,10590,25910,9790,38456,5000010
-11967,3444,320,32020,5370,13160,5380,52888,4638000
-11969,3443,300,12730,3430,10820,3250,25104,2281000
-11968,3443,330,19610,4620,16930,4450,29896,2360000
-11968,3443,490,17850,3860,12670,3800,35208,2512000
-11967,3438,280,18140,5260,8490,4200,31625,3643000
-11968,3442,380,14520,3540,11390,3400,2707,2368000
-11967,3443,390,14670,3810,14040,3740,23681,2414000
-11967,3442,370,16730,4440,14770,4460,20643,2467000
-11967,3442,230,13330,3930,13690,3810,25947,2326000
-1197,3443,520,13640,4600,8040,4000,2375,2938000
-1197,3442,520,3290,1090,2910,1020,14722,3500000
-1197,3442,410,7250,2390,5820,2140,31667,3625000
-11969,3442,170,18260,5440,13250,5320,12762,2536000
-11969,3442,520,3020,1120,3920,1140,25978,2583000
-11971,3442,520,18380,6920,8510,5760,14851,2375000
-11971,3442,490,15600,4360,10410,4110,2925,2469000
-11971,3442,390,11720,3220,6060,3160,216,2591000
-11971,3442,500,8400,2790,4880,2700,22097,2583000
-1197,3442,430,18020,5570,14900,5380,2675,2479000
-1197,3441,520,15260,4580,16330,4490,22069,2265000
-11972,3442,370,16350,4270,10270,4080,35905,2647000
-11972,3442,310,15240,3830,12570,3980,26019,2500000
-11972,3442,490,16100,3700,9610,3510,26983,2601000
-11972,3442,520,17590,3870,9800,4020,40125,2610000
-11971,3442,520,14110,3240,10910,3060,41062,2529000
-11971,3442,230,20680,6580,18980,5700,25506,2308000
-11971,3441,310,10340,3190,9970,3080,26538,2318000
-11973,3435,200,16480,3190,9050,3070,4375,3352000
-11971,3436,340,17060,2760,6280,2430,41842,3640000
-1197,3436,350,16040,3340,9040,3370,47411,3364000
-11971,344,360,18460,3580,7480,3290,42283,3268000
-1197,344,250,18580,4930,8650,4600,30938,3125000
-11972,3441,350,8710,1450,3540,1540,43214,3418000
-11971,344,270,37820,7710,17420,7510,40451,3951000
-11971,3441,180,12250,3170,6940,3060,36823,2550000
-1197,3441,190,12150,3600,13490,4230,26607,2265000
-1197,3441,190,20860,5750,17010,5300,28042,2361000
-11969,3438,390,13830,4590,6770,3620,225,2813000
-11969,3441,440,12080,3570,6030,2970,26103,5000000
-11975,3443,230,29820,8370,13170,7870,33776,2832000
-11974,3443,260,31190,5620,14590,5620,50434,3404000
-11975,344,310,19970,2990,8260,3010,68927,5000010
-11973,3443,270,14480,4040,9780,3380,2303,2610000
-11973,3442,230,13640,2270,6380,2380,53279,4139000
-11973,3442,250,20240,3120,9070,3350,54127,3928000
-11972,3441,350,18530,3750,8780,3380,49044,3353000
-11974,3441,300,23650,4170,10530,4090,55959,3462000
-11973,3441,290,17690,2970,7030,2690,44375,3500000
-11972,3441,260,16480,3780,9540,4050,32895,3350000
-11974,3435,340,16640,2920,7050,2570,50,3294000
-11974,3438,320,14790,2870,8300,2880,5345,3226000
-11963,3442,420,17650,2630,7530,2600,85608,5000010
-11964,3443,340,30450,5700,10020,4880,5623,5000010
-11963,344,290,38650,8140,12660,6130,60069,5000010
-11964,3443,320,18720,3180,7490,2960,4625,5000010
-11961,3445,330,35970,5190,12070,4790,53963,5000010
-11963,3444,370,31880,4420,9840,3760,94522,5000010
-11961,3443,160,26650,3910,7940,3110,90267,5000010
-11953,3441,80,17050,4000,8860,3910,39659,2974000
-11952,3441,200,44890,8000,28670,7650,4806,2797000
-11951,344,240,34220,5960,17630,6010,52039,3013000
-11951,344,150,11120,2560,4110,2450,20625,3143000
-11952,3439,230,14140,3650,8890,3450,26397,2500000
-11951,3439,320,19210,3940,9510,3340,3233,3460000
-11952,344,200,18340,4770,13050,4170,32125,2510000
-11953,3438,220,23230,7270,13010,4780,27864,3000000
-11953,344,140,16710,3830,10790,3650,31389,2487000
-11951,3446,280,35060,5630,13620,4830,6091,5000010
-11955,3438,170,19510,3680,6810,3500,27275,5000010
-11957,3438,220,25120,4260,9190,3410,5759,4250000
-11959,3443,280,27180,5420,10660,4420,42059,5000010
-11959,3439,350,6220,1700,2780,1390,36969,3350000
-1195,3435,390,3080,380,590,210,117794,5000010
-11949,3439,170,46170,9820,23030,9230,39224,2306000
-11972,3477,350,24690,5530,11680,4270,24583,621000
-12018,3475,170,20740,3820,10350,3590,37958,4000000
-12027,3472,140,12890,2770,6930,2370,32569,2308000
-12018,3462,250,13370,2190,6710,2250,31912,2264000
-1202,3463,140,26470,5150,14870,4880,44519,2279000
-1202,3461,150,29580,6900,13480,6170,38582,2152000
-12013,3463,110,21370,3390,9160,3380,55221,3949000
-12012,346,100,24260,4260,9660,4190,55106,2909000
-12014,346,220,21360,4650,11430,4090,29479,2431000
-12016,3461,170,9210,1890,4340,2190,30185,5000010
-12014,3459,90,25360,4990,8320,3850,25743,3098000
-12014,3459,240,16010,2820,7310,2850,42026,2598000
-12004,3472,130,39420,5850,15420,5150,66054,5000010
-12011,3466,180,13480,2380,6310,2470,53154,2894000
-12008,3464,180,23750,4290,10480,3690,42222,3750000
-12008,3462,110,34780,5880,16930,5820,46554,2723000
-12009,3462,180,27080,3820,9880,3590,55194,3670000
-12011,3462,160,29430,3940,9590,3590,62094,4400000
-12009,3461,110,5860,1250,3170,740,28906,844000
-12008,3459,240,18740,3190,8200,3150,51909,3902000
-12001,3454,300,29920,6090,12880,4650,39375,2929000
-12044,3491,120,31890,4630,12000,4420,5299,2268000
-12045,3491,160,7120,1470,3550,1620,256,1500000
-12048,349,200,38420,6300,24900,6620,30559,1201000
-12045,3488,150,21430,2860,9290,3150,57306,2697000
-12044,3488,90,31240,4150,11690,4070,67694,2751000
-12045,3487,40,15330,2210,5450,1910,75696,3287000
-12044,3487,130,23120,3520,10840,3880,5038,1940000
-12045,3486,230,34150,7780,14920,6330,22791,1148000
-1204,3486,110,16330,3480,5040,3270,20508,2750000
-1204,3485,260,23840,3850,13230,4000,48185,1579000
-12041,3486,150,9780,1870,4070,1820,4375,1580000
-12043,3486,170,31720,5060,15380,4730,43125,1681000
-12043,3486,170,19320,3470,8740,3120,38203,1415000
-12037,349,170,26490,3860,10570,3620,47813,3268000
-12033,3487,240,25900,4040,10930,3380,39375,3412000
-12042,3491,40,69860,12170,28010,12120,32135,2127000
-12043,349,270,20190,3540,10290,3460,35391,1447000
-12043,349,300,23880,3930,11170,3750,41058,1640000
-12041,3488,80,31190,6200,11590,5440,35288,1655000
-12042,3489,240,20200,3070,8550,2830,50099,1625000
-12043,3489,300,19790,3420,9990,3200,50286,1580000
-12043,3489,280,28620,4780,13840,4630,46694,1582000
-12043,3488,220,25800,3810,11490,3720,50113,1586000
-12042,3487,180,25050,3760,11620,3820,48359,1957000
-12043,3487,210,21310,3290,10940,3530,46648,1930000
-12043,3487,260,16990,2720,7990,2660,39871,1577000
-12041,3488,40,36800,5590,16780,5690,50639,2017000
-1204,3487,100,21970,3290,10640,3190,49766,1996000
-12041,3487,320,19970,3170,8660,2810,5062,1589000
-12041,3487,150,15340,2510,7610,2400,49028,1936000
-12042,3495,520,13910,2870,6320,2760,17431,1315000
-12042,3495,330,34040,7110,15790,6390,31078,1467000
-12043,3495,500,19660,4130,9850,4030,23506,1361000
-12043,3495,430,20200,3440,6920,3100,36815,1818000
-12042,3494,320,28440,5510,13370,5160,27188,1337000
-12043,3493,40,28660,6480,13110,5780,28649,1865000
-12043,3493,100,29800,5850,15930,5620,3285,2183000
-12043,3498,210,27250,5140,14660,4880,36639,1286000
-12043,3497,280,14330,2700,10010,2780,40125,1301000
-12042,3496,200,16780,3070,8400,3160,44342,1607000
-12043,3496,240,27390,4140,11710,4130,48155,1629000
-12043,3496,240,17990,4700,14160,4080,20673,1369000
-12042,3496,310,35180,6080,13860,5720,36212,1514000
-12042,3496,190,22980,5110,12460,5130,2212,1320000
-12043,3496,190,23500,6310,12910,5150,10349,1308000
-12042,3497,180,19320,3500,10710,3460,4125,1398000
-12041,3496,160,22990,4030,12450,3950,42125,1483000
-12042,3496,140,20690,3430,12400,3380,45066,1498000
-12038,3496,90,28130,4920,11440,4900,40431,2268000
-12041,3496,210,17740,2630,7240,2370,465,1525000
-12041,3496,90,27120,4280,11160,4150,45536,1901000
-1204,3495,80,18850,2860,8350,2900,50206,2610000
-12047,3498,60,57620,11150,25510,9190,30723,1373000
-12044,3497,220,16190,3600,15090,3840,17941,1103000
-12044,3497,260,17050,3440,16050,3070,37589,1137000
-12045,3497,250,19200,3800,14340,3880,30368,1293000
-12045,3497,100,18970,3540,13530,3570,37679,1313000
-12044,3496,290,23740,5620,16170,4630,26531,1083000
-12044,3496,300,16850,3150,12900,3680,34722,1125000
-12045,3496,210,21210,4450,22110,4630,40603,1176000
-12045,3496,110,12990,2800,11580,2230,25556,1292000
-12044,3496,390,12280,3790,8510,3410,1899,1133000
-12044,3496,340,12480,2840,9860,2720,29167,1042000
-12045,3496,260,19490,3960,15750,3770,2875,1214000
-12045,3495,320,15740,4470,17720,4630,18625,902000
-12044,3494,240,24810,4760,11010,4740,31576,1472000
-12047,3494,170,13680,3080,6420,3030,18633,1094000
-12044,3493,150,8680,2440,11330,2530,20995,875000
-12044,3493,160,20980,5580,12520,4920,21509,675000
-12044,3495,380,30040,7940,26010,7470,22743,1064000
-12045,3495,100,22070,6440,22320,5430,2375,985000
-12044,3494,290,18770,5160,16340,4920,16875,1227000
-12045,3495,70,14790,5320,10570,4590,22538,1625000
-12045,3494,260,10580,2320,8910,2430,36422,1206000
-12045,3494,240,17020,4470,12400,4170,24091,1155000
-12054,3497,230,13530,3450,13220,3360,18185,978000
-12057,3496,270,14010,2940,13060,2860,25809,832000
-12057,3496,380,11450,2970,11070,2960,21776,891000
-12064,3497,50,20900,4690,19110,4820,24318,861000
-1206,3491,440,7110,1400,3840,1160,21094,738000
-12059,347,290,177380,31140,124270,28260,27377,283000
-12048,347,260,30690,5180,15240,5390,43162,1364000
-12046,3464,110,5620,1640,5040,1470,20161,1188000
-12046,3465,220,12980,3580,12720,3630,16488,1175000
-12046,3464,260,23640,6040,15200,5290,19444,1294000
-12047,3464,80,24820,5860,14270,5400,3071,1204000
-12047,3465,310,14380,3200,8160,2700,24583,1281000
-12046,3464,160,6860,2170,6140,2000,8106,833000
-12044,3464,80,7870,1260,4460,1330,46023,1634000
-12045,3464,300,23300,4220,12550,4490,38512,1346000
-12045,3464,270,26960,6220,13220,5430,30352,1354000
-12045,3464,400,10510,2350,5740,2010,20865,1115000
-12046,3465,100,21430,5930,11670,5480,20819,1033000
-12046,3465,140,8850,2230,5330,2240,25966,1093000
-12047,3465,320,21930,4300,10740,3770,23333,1302000
-12047,3465,160,25490,4280,14860,4320,42875,1507000
-12045,3465,270,22530,3820,11970,3840,33203,1347000
-12044,3465,300,22650,5120,14020,4710,1975,1340000
-12045,3465,270,22150,5780,15440,5270,19257,1353000
-12045,3465,210,11820,2430,7330,2510,31442,1316000
-12045,3465,250,9800,2760,8960,2450,20,875000
-12046,3463,480,14080,3010,6820,2790,29271,1466000
-12046,3464,370,16970,3340,7400,2720,23804,1480000
-12047,3464,160,19120,4060,10090,4170,34063,1380000
-12045,3464,170,12260,2770,4840,2240,32167,1125000
-12045,3464,340,25710,4990,11050,4510,37778,1500000
-12045,3463,320,18400,3090,8280,3330,45486,1724000
-12044,3466,220,32310,5490,17390,5810,45417,1424000
-12045,3466,70,33290,5040,14620,4520,47875,1983000
-12046,3466,50,29040,7020,13020,6180,30081,1352000
-12047,3466,40,33760,5250,16840,5350,49237,1666000
-12039,3452,400,21620,3950,10100,3320,25667,2393000
-12048,3466,40,18970,3310,9150,3360,41563,1726000
-12048,3465,260,19330,3160,10010,3190,44628,1344000
-12045,3463,250,24450,3680,9830,3630,49286,1801000
-12047,3463,230,24410,4630,13920,4340,37917,1422000
-12046,3474,150,21850,3860,8270,3360,53765,2231000
-12045,3471,210,18680,2680,5220,2550,64678,2493000
-12046,3471,170,28300,4300,10350,4160,49292,2072000
-12047,347,240,23870,3850,10510,3820,44595,1527000
-12047,3471,210,25350,3830,10120,3680,56177,1838000
-12037,3469,180,18680,3150,7470,2650,47946,2906000
-12043,347,260,23530,3890,14200,3890,387,1258000
-12043,3469,330,20540,3730,10670,3580,36023,1283000
-12044,3468,60,21870,2770,6970,2730,62685,3074000
-11986,3442,230,14500,6420,12580,6070,1179,2250000
-11988,344,250,27410,6230,22720,6240,22647,2167000
-11985,344,140,23070,6500,57230,6150,21652,375000
-11988,3443,140,24720,6850,12920,6210,33026,2295000
-11988,3443,160,17340,3650,9620,3910,44777,2825000
-11988,3443,160,22060,5410,12270,5540,375,2231000
-11988,3442,220,23670,4920,13330,4880,36304,3122000
-11991,344,240,20010,3650,11700,3300,60992,2688000
-11983,3445,240,21680,3730,9340,3660,54197,2809000
-11984,3444,280,9770,1620,5370,1590,42404,2743000
-11984,3445,260,44240,6160,18390,6010,63654,3312000
-11985,3444,280,17650,3010,11730,2970,60256,2768000
-11981,3447,260,43820,6180,17280,5870,74734,4322000
-11981,3446,220,34880,4520,14790,4580,71687,3844000
-11985,3448,230,19150,2770,7240,2670,62987,3482000
-11988,3444,270,47240,7930,23940,7380,55954,2614000
-11989,3444,250,27860,4700,16690,4620,55184,2683000
-11989,3444,250,31600,5070,15140,5230,50767,2712000
-11992,3444,170,21430,3240,10730,3300,60321,4026000
-12005,3447,210,12410,2480,7460,2110,38056,4250000
-11986,3438,280,10620,3090,10580,3050,15071,3167000
-11986,3441,240,15760,5800,16300,5310,124,3250000
-11986,3438,260,16260,3750,15800,3590,21471,1875000
-11981,3445,240,36780,5670,15540,5700,65173,3340000
-11981,3444,230,31720,5880,14670,5590,46806,2889000
-11982,3445,240,35920,5330,16830,5280,67247,3338000
-11983,3444,260,17390,4020,5990,3680,30875,1984000
-11982,3444,220,22390,4750,10160,4340,4875,2954000
-11981,3444,140,9610,3050,6620,2860,32115,2063000
